art_id,doc_id,type_of_relation,total_mentions
1D958C03_6,A92D78A0,mencion_ley_general,1
1D958C03_6,0FC021B6,mencion_ley_general,1
1D958C03_6,FB6CCCAE,mencion_ley_general,1
1D958C03_6,99BF2672,mencion_ley_general,1
1D958C03_8,AF96B37C,mencion_ley_general,1
B0784E5D_3,C538DBF3,mencion_ley_general,1
B0784E5D_3,D95CE77C,mencion_ley_general,1
B0784E5D_5,74FF23BF,mencion_ley_general,1
3F66D749_1,71CE1013,mencion_ley_general,2
3F66D749_1,74FF23BF,mencion_ley_general,1
3F66D749_8,74FF23BF,mencion_ley_general,1
3F66D749_22,71CE1013,mencion_ley_general,2
3F66D749_23,71CE1013,mencion_ley_general,3
3F66D749_33,95B2DA77,mencion_ley_general,1
3F66D749_41,F85A3C2E,mencion_ley_general,1
3F66D749_103,71CE1013,mencion_ley_general,1
3F66D749_122,F85A3C2E,mencion_ley_general,1
3F66D749_127,1E67C48A,mencion_ley_general,1
3F66D749_127,5E5BDE55,mencion_ley_general,1
3F66D749_175,491D6477,mencion_ley_general,1
3F66D749_192,A05BF62F,mencion_ley_general,1
50BEA374_3,50BEA374,mencion_ley_general,1
D61F4C69_2,B6DF65EC,mencion_ley_general,1
D61F4C69_41,B6DF65EC,mencion_ley_general,1
D61F4C69_71,95B2DA77,mencion_ley_general,1
D61F4C69_116,95B2DA77,mencion_ley_general,1
D61F4C69_134,95B2DA77,mencion_ley_general,1
70FCECA0_1,AF96B37C,mencion_ley_general,1
491D6477_3,1CF89C01,mencion_ley_general,1
491D6477_63B,0565BA1A,mencion_ley_general,1
491D6477_95,0FC021B6,mencion_ley_general,1
491D6477_215,F85A3C2E,mencion_ley_general,1
E622A0D8_16,71CE1013,mencion_ley_general,1
E622A0D8_21,1CF89C01,mencion_ley_general,1
E622A0D8_26,95B2DA77,mencion_ley_general,1
E622A0D8_26,71D41E18,mencion_ley_general,1
69638137_4,93D6E7AD,mencion_ley_general,1
69638137_4,0FC021B6,mencion_ley_general,1
69638137_28,91D97F46,mencion_ley_general,1
69638137_51,0FC021B6,mencion_ley_general,1
69638137_52,0FC021B6,mencion_ley_general,1
E0644EAF_13,D26A0A36,mencion_ley_general,1
E0644EAF_15,95B2DA77,mencion_ley_general,1
E0644EAF_27,71029770,mencion_ley_general,1
E0644EAF_72,0FC021B6,mencion_ley_general,1
37159EFC_4,37159EFC,mencion_ley_general,2
37159EFC_4,A92D78A0,mencion_ley_general,3
37159EFC_5,0FC021B6,mencion_ley_general,1
37159EFC_5,FFAF5E72,mencion_ley_general,1
37159EFC_5,A72D8648,mencion_ley_general,1
37159EFC_19,95B2DA77,mencion_ley_general,1
F1B29F7E_5,AF96B37C,mencion_ley_general,1
F1B29F7E_5,C387735C,mencion_ley_general,1
F1B29F7E_5,95B2DA77,mencion_ley_general,1
F1B29F7E_5,381DBA28,mencion_ley_general,1
F1B29F7E_5,0FC021B6,mencion_ley_general,1
292100E1_2,17BBB14C,mencion_ley_general,1
292100E1_2,A4DE831B,mencion_ley_general,1
292100E1_2,6F21C500,mencion_ley_general,1
292100E1_38,B598BEAE,mencion_ley_general,1
3A2C8488_2,B6DF65EC,mencion_ley_general,1
3A2C8488_5BIS,0FC021B6,mencion_ley_general,1
3A2C8488_5BIS,B6DF65EC,mencion_ley_general,1
3A2C8488_5BIS,298E1252,mencion_ley_general,1
3A2C8488_14,B6DF65EC,mencion_ley_general,1
3A2C8488_205,0565BA1A,mencion_ley_general,1
293D2FA5_1,FFAF5E72,mencion_ley_general,1
293D2FA5_2,FFAF5E72,mencion_ley_general,1
7259296D_8,0FC021B6,mencion_ley_general,1
7259296D_13,0FC021B6,mencion_ley_general,1
7259296D_14,0FC021B6,mencion_ley_general,1
EDEA48F4_2,4366FEBF,mencion_ley_general,1
EDEA48F4_16,FB6CCCAE,mencion_ley_general,1
C57B66D6_2,1CF89C01,mencion_ley_general,1
C57B66D6_5,27942EDC,mencion_ley_general,1
C57B66D6_66,C57B66D6,mencion_ley_general,1
C57B66D6_158,792A2E51,mencion_ley_general,1
6DAE5BFB_2,703EDD4C,mencion_ley_general,1
6DAE5BFB_4,6DAE5BFB,mencion_ley_general,1
6DAE5BFB_33,71CE1013,mencion_ley_general,1
6DAE5BFB_33,0FC021B6,mencion_ley_general,1
6DAE5BFB_39,B598BEAE,mencion_ley_general,1
6DAE5BFB_64,91D97F46,mencion_ley_general,1
6DAE5BFB_69,91D97F46,mencion_ley_general,1
6DAE5BFB_88,0FC021B6,mencion_ley_general,1
6DAE5BFB_88,6DAE5BFB,mencion_ley_general,3
19B16EE9_1,36BD1180,mencion_ley_general,1
19B16EE9_19,71D41E18,mencion_ley_general,1
F85A3C2E_1,0565BA1A,mencion_ley_general,2
F85A3C2E_2,F85A3C2E,mencion_ley_general,1
F85A3C2E_3,0FC021B6,mencion_ley_general,1
F85A3C2E_3,BA76459A,mencion_ley_general,1
F85A3C2E_3,8C1C6521,mencion_ley_general,1
F85A3C2E_8,95B2DA77,mencion_ley_general,1
F85A3C2E_14,0565BA1A,mencion_ley_general,1
F85A3C2E_20,0565BA1A,mencion_ley_general,1
F85A3C2E_27,95B2DA77,mencion_ley_general,1
F85A3C2E_34,8C1C6521,mencion_ley_general,1
F85A3C2E_60,491D6477,mencion_ley_general,1
7C0414DA_5,E0F8B44C,mencion_ley_general,1
7C0414DA_28,95B2DA77,mencion_ley_general,1
7C0414DA_52,F0D91425,mencion_ley_general,1
BD22E724_20,6DAE5BFB,mencion_ley_general,1
BD22E724_21,C57B66D6,mencion_ley_general,1
BD22E724_21,6DAE5BFB,mencion_ley_general,1
BD22E724_27,0565BA1A,mencion_ley_general,2
BD22E724_28,91D97F46,mencion_ley_general,2
BD22E724_31BIS,BA76459A,mencion_ley_general,1
BD22E724_36,A92D78A0,mencion_ley_general,2
BD22E724_40,53142DC1,mencion_ley_general,1
BD22E724_71,0565BA1A,mencion_ley_general,2
BD22E724_81,0565BA1A,mencion_ley_general,1
BD22E724_82,0565BA1A,mencion_ley_general,1
BD22E724_85,91D97F46,mencion_ley_general,1
BD22E724_87,91D97F46,mencion_ley_general,1
BD22E724_88,91D97F46,mencion_ley_general,1
BD22E724_92,91D97F46,mencion_ley_general,5
BD22E724_97,91D97F46,mencion_ley_general,2
BD22E724_123BIS,0635A949,mencion_ley_general,1
BD22E724_124,95B2DA77,mencion_ley_general,1
BD22E724_129,6DAE5BFB,mencion_ley_general,1
BD22E724_129BIS,95B2DA77,mencion_ley_general,1
BD22E724_136,B598BEAE,mencion_ley_general,1
BD22E724_144BIS,492F14DC,mencion_ley_general,1
BD22E724_145,492F14DC,mencion_ley_general,2
BD22E724_151,50BEA374,mencion_ley_general,1
BD22E724_153,BA76459A,mencion_ley_general,2
BD22E724_153BIS,BA76459A,mencion_ley_general,2
BD22E724_153TER,BF2515FB,mencion_ley_general,1
BD22E724_192,A92D78A0,mencion_ley_general,1
BD22E724_193,A92D78A0,mencion_ley_general,6
BD22E724_196,A92D78A0,mencion_ley_general,1
BD22E724_197,A92D78A0,mencion_ley_general,1
BD22E724_198,A92D78A0,mencion_ley_general,1
BD22E724_241,91D97F46,mencion_ley_general,1
BD22E724_244,91D97F46,mencion_ley_general,2
BD22E724_245,91D97F46,mencion_ley_general,1
BD22E724_247,91D97F46,mencion_ley_general,1
BD22E724_248,91D97F46,mencion_ley_general,1
BD22E724_249,91D97F46,mencion_ley_general,1
BD22E724_252,91D97F46,mencion_ley_general,1
BD22E724_259,B598BEAE,mencion_ley_general,1
BD22E724_297TER,02242EE0,mencion_ley_general,1
BD22E724_297TER,A05BF62F,mencion_ley_general,1
BD22E724_298,37159EFC,mencion_ley_general,1
BD22E724_315,D26A0A36,mencion_ley_general,5
BD22E724_324,A05BF62F,mencion_ley_general,1
BD22E724_324,B6DF65EC,mencion_ley_general,1
4EB4E009_13,AF96B37C,mencion_ley_general,1
4EB4E009_13,53142DC1,mencion_ley_general,1
4EB4E009_65,912F032D,mencion_ley_general,1
BC67F2BE_2,298E1252,mencion_ley_general,1
BC67F2BE_2,F9FCCF5E,mencion_ley_general,1
BC67F2BE_4,298E1252,mencion_ley_general,1
BC67F2BE_17,0838354E,mencion_ley_general,1
BC67F2BE_29,7C5E7A9B,mencion_ley_general,1
BC67F2BE_32,0FC021B6,mencion_ley_general,1
702EE237_9,1CF89C01,mencion_ley_general,1
702EE237_20,5E5BDE55,mencion_ley_general,1
702EE237_31,BD51ADEF,mencion_ley_general,1
702EE237_102,E0F8B44C,mencion_ley_general,1
702EE237_107BIS8,E0F8B44C,mencion_ley_general,1
702EE237_114,BB5BF82A,mencion_ley_general,1
702EE237_287,491D6477,mencion_ley_general,1
702EE237_363,E0F8B44C,mencion_ley_general,1
702EE237_411,95B2DA77,mencion_ley_general,1
E9E40322_6,5E5BDE55,mencion_ley_general,1
E9E40322_26,1CF89C01,mencion_ley_general,1
E9E40322_26,491D6477,mencion_ley_general,1
E9E40322_26,9461E65F,mencion_ley_general,1
E0A07F07_3,95B2DA77,mencion_ley_general,2
E0A07F07_5,0565BA1A,mencion_ley_general,1
E0A07F07_12,95B2DA77,mencion_ley_general,1
E0A07F07_14,95B2DA77,mencion_ley_general,1
E0A07F07_50,95B2DA77,mencion_ley_general,1
E0A07F07_52,95B2DA77,mencion_ley_general,1
E0A07F07_54,95B2DA77,mencion_ley_general,1
E0A07F07_58,C898E859,mencion_ley_general,1
E0A07F07_58,95B2DA77,mencion_ley_general,1
E0A07F07_62,95B2DA77,mencion_ley_general,1
E0A07F07_64,0565BA1A,mencion_ley_general,1
E0A07F07_64,95B2DA77,mencion_ley_general,1
E0A07F07_66,491D6477,mencion_ley_general,2
E0A07F07_70,98075563,mencion_ley_general,1
E0A07F07_100,98075563,mencion_ley_general,1
E0A07F07_150,491D6477,mencion_ley_general,3
3A46D130_33,AF96B37C,mencion_ley_general,1
3A46D130_39,0FC021B6,mencion_ley_general,1
67567B88_4,4D0EA222,mencion_ley_general,1
67567B88_4,A4DE831B,mencion_ley_general,1
67567B88_4,67567B88,mencion_ley_general,1
67567B88_7,4D0EA222,mencion_ley_general,1
67567B88_29,95B2DA77,mencion_ley_general,1
67567B88_29,71D41E18,mencion_ley_general,1
67567B88_266,71CE1013,mencion_ley_general,1
67567B88_269,95B2DA77,mencion_ley_general,1
67567B88_276,0FC021B6,mencion_ley_general,1
67567B88_284,95B2DA77,mencion_ley_general,1
2F07FC1B_118,D95CE77C,mencion_ley_general,1
2F07FC1B_283,74FF23BF,mencion_ley_general,1
2F07FC1B_413,C0E713ED,mencion_ley_general,1
2F07FC1B_492A,02A1EB95,mencion_ley_general,1
2F07FC1B_1180,89767A64,mencion_ley_general,2
2F07FC1B_1181,89767A64,mencion_ley_general,1
2F07FC1B_1182,89767A64,mencion_ley_general,1
2F07FC1B_1183,89767A64,mencion_ley_general,1
2F07FC1B_1184,89767A64,mencion_ley_general,1
2F07FC1B_1185,89767A64,mencion_ley_general,1
2F07FC1B_1186,89767A64,mencion_ley_general,1
2F07FC1B_1187,89767A64,mencion_ley_general,1
2F07FC1B_1188,89767A64,mencion_ley_general,1
2F07FC1B_1189,89767A64,mencion_ley_general,1
2F07FC1B_1190,89767A64,mencion_ley_general,1
2F07FC1B_1191,89767A64,mencion_ley_general,1
2F07FC1B_1192,89767A64,mencion_ley_general,1
2F07FC1B_1193,89767A64,mencion_ley_general,1
2F07FC1B_1194,89767A64,mencion_ley_general,1
2F07FC1B_1195,89767A64,mencion_ley_general,1
2F07FC1B_1196,89767A64,mencion_ley_general,1
2F07FC1B_1197,89767A64,mencion_ley_general,1
2F07FC1B_1198,89767A64,mencion_ley_general,1
2F07FC1B_1199,89767A64,mencion_ley_general,1
2F07FC1B_1200,89767A64,mencion_ley_general,1
2F07FC1B_1201,89767A64,mencion_ley_general,1
2F07FC1B_1202,89767A64,mencion_ley_general,1
2F07FC1B_1203,89767A64,mencion_ley_general,1
2F07FC1B_1204,89767A64,mencion_ley_general,1
2F07FC1B_1205,89767A64,mencion_ley_general,1
2F07FC1B_1206,89767A64,mencion_ley_general,1
2F07FC1B_1207,89767A64,mencion_ley_general,1
2F07FC1B_1208,89767A64,mencion_ley_general,1
2F07FC1B_1209,89767A64,mencion_ley_general,1
2F07FC1B_1210,89767A64,mencion_ley_general,1
2F07FC1B_1211,89767A64,mencion_ley_general,1
2F07FC1B_1212,89767A64,mencion_ley_general,1
2F07FC1B_1213,89767A64,mencion_ley_general,1
2F07FC1B_1214,89767A64,mencion_ley_general,1
2F07FC1B_1215,89767A64,mencion_ley_general,1
2F07FC1B_1216,89767A64,mencion_ley_general,1
2F07FC1B_1217,89767A64,mencion_ley_general,1
2F07FC1B_1218,89767A64,mencion_ley_general,1
2F07FC1B_1219,89767A64,mencion_ley_general,1
2F07FC1B_1220,89767A64,mencion_ley_general,1
2F07FC1B_1221,89767A64,mencion_ley_general,1
2F07FC1B_1222,89767A64,mencion_ley_general,1
2F07FC1B_1223,89767A64,mencion_ley_general,1
2F07FC1B_1224,89767A64,mencion_ley_general,1
2F07FC1B_1225,89767A64,mencion_ley_general,1
2F07FC1B_1226,89767A64,mencion_ley_general,1
2F07FC1B_1227,89767A64,mencion_ley_general,1
2F07FC1B_1228,89767A64,mencion_ley_general,1
2F07FC1B_1229,89767A64,mencion_ley_general,1
2F07FC1B_1230,89767A64,mencion_ley_general,1
2F07FC1B_1231,89767A64,mencion_ley_general,1
2F07FC1B_1232,89767A64,mencion_ley_general,1
2F07FC1B_1233,89767A64,mencion_ley_general,1
2F07FC1B_1234,89767A64,mencion_ley_general,1
2F07FC1B_1235,89767A64,mencion_ley_general,1
2F07FC1B_1236,89767A64,mencion_ley_general,1
2F07FC1B_1237,89767A64,mencion_ley_general,1
2F07FC1B_1238,89767A64,mencion_ley_general,1
2F07FC1B_1239,89767A64,mencion_ley_general,1
2F07FC1B_1240,89767A64,mencion_ley_general,1
2F07FC1B_1241,89767A64,mencion_ley_general,1
2F07FC1B_1242,89767A64,mencion_ley_general,1
2F07FC1B_1243,89767A64,mencion_ley_general,2
2F07FC1B_1244,89767A64,mencion_ley_general,1
2F07FC1B_1245,89767A64,mencion_ley_general,1
2F07FC1B_1246,89767A64,mencion_ley_general,1
2F07FC1B_1247,89767A64,mencion_ley_general,1
2F07FC1B_1248,89767A64,mencion_ley_general,1
2F07FC1B_1249,89767A64,mencion_ley_general,1
2F07FC1B_1250,89767A64,mencion_ley_general,1
2F07FC1B_1251,89767A64,mencion_ley_general,1
2F07FC1B_1252,89767A64,mencion_ley_general,1
2F07FC1B_1253,89767A64,mencion_ley_general,1
2F07FC1B_1254,89767A64,mencion_ley_general,2
2F07FC1B_1255,89767A64,mencion_ley_general,1
2F07FC1B_1256,89767A64,mencion_ley_general,1
2F07FC1B_1257,89767A64,mencion_ley_general,1
2F07FC1B_1258,89767A64,mencion_ley_general,1
2F07FC1B_1259,89767A64,mencion_ley_general,1
2F07FC1B_1260,89767A64,mencion_ley_general,1
2F07FC1B_1261,89767A64,mencion_ley_general,1
2F07FC1B_1262,89767A64,mencion_ley_general,1
2F07FC1B_1263,89767A64,mencion_ley_general,1
2F07FC1B_1264,89767A64,mencion_ley_general,1
2F07FC1B_1265,89767A64,mencion_ley_general,1
2F07FC1B_1266,89767A64,mencion_ley_general,1
2F07FC1B_1267,89767A64,mencion_ley_general,1
2F07FC1B_1268,89767A64,mencion_ley_general,1
2F07FC1B_1269,89767A64,mencion_ley_general,1
2F07FC1B_1270,89767A64,mencion_ley_general,1
2F07FC1B_1271,89767A64,mencion_ley_general,1
2F07FC1B_1272,89767A64,mencion_ley_general,1
2F07FC1B_1273,89767A64,mencion_ley_general,1
2F07FC1B_1274,89767A64,mencion_ley_general,1
2F07FC1B_1275,89767A64,mencion_ley_general,1
2F07FC1B_1276,89767A64,mencion_ley_general,1
2F07FC1B_1277,89767A64,mencion_ley_general,1
2F07FC1B_1278,89767A64,mencion_ley_general,1
2F07FC1B_1279,89767A64,mencion_ley_general,1
2F07FC1B_1280,89767A64,mencion_ley_general,1
2F07FC1B_1326,C57B66D6,mencion_ley_general,1
2F07FC1B_1776,C57B66D6,mencion_ley_general,1
2F07FC1B_1834,C57B66D6,mencion_ley_general,1
2F07FC1B_1916,277527A3,mencion_ley_general,1
2F07FC1B_1916BIS,277527A3,mencion_ley_general,1
2F07FC1B_2032,C57B66D6,mencion_ley_general,1
2F07FC1B_2315,C57B66D6,mencion_ley_general,1
2F07FC1B_2344,C57B66D6,mencion_ley_general,1
2F07FC1B_2448F,95B2DA77,mencion_ley_general,1
2F07FC1B_3043,12FBF7D6,mencion_ley_general,1
B26FC198_1,74FF23BF,mencion_ley_general,1
B26FC198_2,74FF23BF,mencion_ley_general,1
D0D23E5F_10,FDCE4230,mencion_ley_general,1
D0D23E5F_37,D95CE77C,mencion_ley_general,1
D0D23E5F_101,491D6477,mencion_ley_general,1
2155A245_1,FB6CCCAE,mencion_ley_general,1
2155A245_2,FB6CCCAE,mencion_ley_general,1
2155A245_33,02A1EB95,mencion_ley_general,1
2155A245_39,02A1EB95,mencion_ley_general,1
2155A245_41,A05BF62F,mencion_ley_general,1
2155A245_44,A05BF62F,mencion_ley_general,1
2155A245_51,02A1EB95,mencion_ley_general,1
2155A245_75,71D41E18,mencion_ley_general,1
2155A245_80,02A1EB95,mencion_ley_general,1
2155A245_86,FB6CCCAE,mencion_ley_general,1
BDDCC357_45,5E5BDE55,mencion_ley_general,1
BDDCC357_52,95B2DA77,mencion_ley_general,1
93D6E7AD_18,C387735C,mencion_ley_general,1
D6164805_12,71CE1013,mencion_ley_general,1
9FD715E9_4,B6DF65EC,mencion_ley_general,1
9FD715E9_12,AF96B37C,mencion_ley_general,1
9FD715E9_24,B6DF65EC,mencion_ley_general,1
9FD715E9_27,95B2DA77,mencion_ley_general,1
768F07C4_1,74FF23BF,mencion_ley_general,1
768F07C4_2,74FF23BF,mencion_ley_general,2
792A2E51_3,7E9EF78E,mencion_ley_general,1
792A2E51_6,95B2DA77,mencion_ley_general,1
792A2E51_50,79074395,mencion_ley_general,1
792A2E51_64,BA76459A,mencion_ley_general,1
76DF7409_2,B046D35E,mencion_ley_general,1
76DF7409_4,B046D35E,mencion_ley_general,1
76DF7409_7,95B2DA77,mencion_ley_general,1
76DF7409_8,1CF89C01,mencion_ley_general,1
7566EC96_2,2911478C,mencion_ley_general,1
7566EC96_2,0FC021B6,mencion_ley_general,1
7566EC96_6,2911478C,mencion_ley_general,1
7566EC96_6,0FC021B6,mencion_ley_general,1
7566EC96_117,B6DF65EC,mencion_ley_general,1
7566EC96_117,2911478C,mencion_ley_general,1
7566EC96_130,3A2C8488,mencion_ley_general,1
B18633D0_3,381DBA28,mencion_ley_general,1
B18633D0_27,491D6477,mencion_ley_general,1
5443E289_5,F094F42B,mencion_ley_general,1
5443E289_5,6D963B8E,mencion_ley_general,2
5443E289_5,0FC021B6,mencion_ley_general,1
5443E289_10,71D41E18,mencion_ley_general,1
5443E289_26,95B2DA77,mencion_ley_general,1
5443E289_37BIS,5443E289,mencion_ley_general,1
5443E289_59,0FC021B6,mencion_ley_general,1
A3D6BE07_2,09ACB34D,mencion_ley_general,1
A3D6BE07_4,A3D6BE07,mencion_ley_general,1
71C56206_1,71D41E18,mencion_ley_general,1
71C56206_2,71D41E18,mencion_ley_general,2
71C56206_6,2733F8FC,mencion_ley_general,1
71C56206_11,A05BF62F,mencion_ley_general,1
71C56206_17,A05BF62F,mencion_ley_general,1
71C56206_19,D95CE77C,mencion_ley_general,1
71C56206_20,FFE8242A,mencion_ley_general,1
71C56206_29,D95CE77C,mencion_ley_general,1
71C56206_34,D95CE77C,mencion_ley_general,1
71C56206_34,A05BF62F,mencion_ley_general,1
71C56206_41,D95CE77C,mencion_ley_general,1
71C56206_45,D271060E,mencion_ley_general,1
71C56206_46,D271060E,mencion_ley_general,1
71C56206_52,D95CE77C,mencion_ley_general,1
71C56206_56,95B2DA77,mencion_ley_general,1
71C56206_72,D95CE77C,mencion_ley_general,1
1C73B492_2,95B2DA77,mencion_ley_general,1
1C73B492_2,71D41E18,mencion_ley_general,1
1C73B492_13,71D41E18,mencion_ley_general,1
1C73B492_18,95B2DA77,mencion_ley_general,1
1C73B492_19,95B2DA77,mencion_ley_general,2
1C73B492_21,95B2DA77,mencion_ley_general,1
1C73B492_22,95B2DA77,mencion_ley_general,1
1C73B492_39,71D41E18,mencion_ley_general,2
1C73B492_44,71D41E18,mencion_ley_general,1
1C73B492_48,71D41E18,mencion_ley_general,2
1C73B492_52,95B2DA77,mencion_ley_general,1
1C73B492_54,95B2DA77,mencion_ley_general,1
1C73B492_59,95B2DA77,mencion_ley_general,1
1C73B492_60,95B2DA77,mencion_ley_general,1
1C73B492_75,95B2DA77,mencion_ley_general,1
1C73B492_79,95B2DA77,mencion_ley_general,1
1C73B492_79,71D41E18,mencion_ley_general,1
1C73B492_79,491D6477,mencion_ley_general,1
153125A4_2,62B698C7,mencion_ley_general,1
153125A4_3,62B698C7,mencion_ley_general,1
153125A4_3,2733F8FC,mencion_ley_general,1
153125A4_4,95B2DA77,mencion_ley_general,1
153125A4_53,0FC021B6,mencion_ley_general,1
3F714625_2,E0F8B44C,mencion_ley_general,1
3F5A048C_2,71D41E18,mencion_ley_general,1
3F5A048C_2,95B2DA77,mencion_ley_general,2
3F5A048C_3,95B2DA77,mencion_ley_general,1
3F5A048C_5,95B2DA77,mencion_ley_general,1
1E876EAF_22,95B2DA77,mencion_ley_general,1
1E876EAF_22,C387735C,mencion_ley_general,1
1E876EAF_24,613AF384,mencion_ley_general,1
1E876EAF_27,6DAE5BFB,mencion_ley_general,1
71CE1013_2,71CE1013,mencion_ley_general,1
71CE1013_25,491D6477,mencion_ley_general,1
71CE1013_29,E0F8B44C,mencion_ley_general,1
71CE1013_118,0565BA1A,mencion_ley_general,1
71CE1013_133,0565BA1A,mencion_ley_general,1
71CE1013_190,27942EDC,mencion_ley_general,1
DECA5F96_11,0FC021B6,mencion_ley_general,1
7C5E7A9B_24,95B2DA77,mencion_ley_general,1
7C5E7A9B_78,79074395,mencion_ley_general,1
7C5E7A9B_105,0FC021B6,mencion_ley_general,1
F5B39E56_56OCTIES,95B2DA77,mencion_ley_general,1
22A7243E_37,95B2DA77,mencion_ley_general,1
1845EF43_2,1845EF43,mencion_ley_general,1
1845EF43_9,C57B66D6,mencion_ley_general,1
1845EF43_12,C57B66D6,mencion_ley_general,1
1845EF43_21,D26A0A36,mencion_ley_general,1
1845EF43_21,7C5E7A9B,mencion_ley_general,1
1845EF43_25,0FC021B6,mencion_ley_general,1
1845EF43_37,71CE1013,mencion_ley_general,1
1845EF43_43,3A2C8488,mencion_ley_general,1
1845EF43_82,71CE1013,mencion_ley_general,1
1845EF43_82,7C5E7A9B,mencion_ley_general,1
1845EF43_82,3A2C8488,mencion_ley_general,1
1845EF43_82,79074395,mencion_ley_general,1
1845EF43_89,0FC021B6,mencion_ley_general,1
E7942A22_3,0FC021B6,mencion_ley_general,1
E7942A22_3,56C2EF59,mencion_ley_general,1
E7942A22_3,3A2C8488,mencion_ley_general,1
E7942A22_3,2911478C,mencion_ley_general,1
E7942A22_4,E7942A22,mencion_ley_general,1
E7942A22_55,0FC021B6,mencion_ley_general,1
FB6CCCAE_4,FB6CCCAE,mencion_ley_general,3
FB6CCCAE_4,02A1EB95,mencion_ley_general,2
FB6CCCAE_26,02A1EB95,mencion_ley_general,1
FB6CCCAE_28,02A1EB95,mencion_ley_general,1
FB6CCCAE_31BIS19,A05BF62F,mencion_ley_general,1
FB6CCCAE_32,02A1EB95,mencion_ley_general,2
FB6CCCAE_38,381DBA28,mencion_ley_general,1
FB6CCCAE_46,D95CE77C,mencion_ley_general,1
FB6CCCAE_63,298E1252,mencion_ley_general,1
FB6CCCAE_67,B64A03D0,mencion_ley_general,1
FB6CCCAE_139,0565BA1A,mencion_ley_general,1
690FA405_36,81B02B58,mencion_ley_general,1
690FA405_55,C387735C,mencion_ley_general,1
690FA405_56,C387735C,mencion_ley_general,1
690FA405_61,690FA405,mencion_ley_general,1
690FA405_89,B057FB35,mencion_ley_general,1
98C6B489_4,71CE1013,mencion_ley_general,1
98C6B489_4,4D6A87D3,mencion_ley_general,1
98C6B489_4,71D41E18,mencion_ley_general,1
98C6B489_4,491D6477,mencion_ley_general,2
98C6B489_4,95B2DA77,mencion_ley_general,1
98C6B489_10,71CE1013,mencion_ley_general,1
98C6B489_18,690FA405,mencion_ley_general,1
98C6B489_33,0565BA1A,mencion_ley_general,1
98C6B489_36,71CE1013,mencion_ley_general,1
98C6B489_36,A05BF62F,mencion_ley_general,1
98C6B489_45,491D6477,mencion_ley_general,1
98C6B489_50,A05BF62F,mencion_ley_general,1
98C6B489_103,3646DA69,mencion_ley_general,1
98C6B489_103,491D6477,mencion_ley_general,1
98C6B489_143,3646DA69,mencion_ley_general,1
98C6B489_242,4D6A87D3,mencion_ley_general,1
98C6B489_247,0FC021B6,mencion_ley_general,1
98C6B489_247,74FF23BF,mencion_ley_general,1
98C6B489_257,4D6A87D3,mencion_ley_general,1
98C6B489_363,71CE1013,mencion_ley_general,1
98C6B489_421,13BEC533,mencion_ley_general,1
98C6B489_492,A05BF62F,mencion_ley_general,1
98C6B489_500,A05BF62F,mencion_ley_general,1
98C6B489_501,A05BF62F,mencion_ley_general,1
98C6B489_504,3F66D749,mencion_ley_general,1
98C6B489_504,A05BF62F,mencion_ley_general,1
EEDDE287_8,91D97F46,mencion_ley_general,1
EEDDE287_10,E0F8B44C,mencion_ley_general,1
EEDDE287_15,0FC021B6,mencion_ley_general,1
EEDDE287_19,E0F8B44C,mencion_ley_general,1
EEDDE287_21,5E5BDE55,mencion_ley_general,2
EEDDE287_22,91D97F46,mencion_ley_general,1
EEDDE287_28,91D97F46,mencion_ley_general,1
EEDDE287_30,91D97F46,mencion_ley_general,1
EEDDE287_36,491D6477,mencion_ley_general,1
EEDDE287_38,91D97F46,mencion_ley_general,1
EEDDE287_61,E0F8B44C,mencion_ley_general,1
FAD043EF_3,4EB4E009,mencion_ley_general,1
FAD043EF_5,A92D78A0,mencion_ley_general,1
FAD043EF_28,74FF23BF,mencion_ley_general,1
FAD043EF_39,A92D78A0,mencion_ley_general,1
1CF89C01_10,91D97F46,mencion_ley_general,1
1CF89C01_27,91D97F46,mencion_ley_general,3
1CF89C01_31,BA76459A,mencion_ley_general,1
1CF89C01_31,C57B66D6,mencion_ley_general,1
1CF89C01_33,B6DF65EC,mencion_ley_general,1
1CF89C01_42BIS,1845EF43,mencion_ley_general,1
1CF89C01_43,7C5E7A9B,mencion_ley_general,1
1CF89C01_43,C57B66D6,mencion_ley_general,1
1CF89C01_45,E0F8B44C,mencion_ley_general,1
1CF89C01_68,E0F8B44C,mencion_ley_general,1
74FF23BF_7,A92D78A0,mencion_ley_general,2
74FF23BF_33,74FF23BF,mencion_ley_general,1
74FF23BF_50QUATER,4366FEBF,mencion_ley_general,1
74FF23BF_53,955199A7,mencion_ley_general,1
E9ADC1E1_1,613AF384,mencion_ley_general,2
E9ADC1E1_2,613AF384,mencion_ley_general,2
91D97F46_2,01EE53D6,mencion_ley_general,1
91D97F46_5,0565BA1A,mencion_ley_general,2
91D97F46_6,0565BA1A,mencion_ley_general,1
FFAF5E72_4,6F21C500,mencion_ley_general,1
FFAF5E72_17,09ACB34D,mencion_ley_general,1
FFAF5E72_17,6F21C500,mencion_ley_general,1
FFAF5E72_19,CEF5E63A,mencion_ley_general,1
FFAF5E72_40,6F21C500,mencion_ley_general,1
FFAF5E72_41,6F21C500,mencion_ley_general,1
FFAF5E72_42,6F21C500,mencion_ley_general,1
FFAF5E72_44,6F21C500,mencion_ley_general,1
FFAF5E72_45,6F21C500,mencion_ley_general,1
